name,J-cat Score,task,Sentence Length,Clause Length,Clauses per Sentence,CC Freq,SC Freq,CTTR
RRS41,170.0,m2,5.972222222222222,4.231481481481481,1.2222222222222223,0.0,4.705882352941177,2.669633637718152
RRS41,170.0,m3,7.62037037037037,5.015432098765432,1.287037037037037,0.0,4.918425385421344,3.3654477207311544
RRS41,170.0,e,9.340277777777779,6.661574074074074,1.2652777777777777,0.3448275862068966,5.2405431769970425,3.7425677460413755
RRS42,165.0,m1,8.214285714285714,6.035714285714286,1.2142857142857142,0.0,6.956521739130435,4.483787219091352
RRS42,165.0,m3,9.607142857142858,6.571778711484594,1.342436974789916,0.267379679144385,5.082538944431528,4.594642599023013
RRS42,165.0,m2,9.765873015873016,6.645074696545285,1.3394024276377217,0.45373521309350184,5.867698139262892,4.605873497695082
RRS42,165.0,e,11.386904761904763,6.999431022408964,1.5201768207282913,0.43645525597397256,5.266158219831784,4.682286350301153
RRS42,165.0,m1,8.214285714285714,6.035714285714286,1.2142857142857142,0.0,6.956521739130435,4.483787219091352
RRS42,165.0,m3,9.607142857142858,6.571778711484594,1.342436974789916,0.267379679144385,5.082538944431528,4.594642599023013
RRS42,165.0,m2,9.765873015873016,6.645074696545285,1.3394024276377217,0.45373521309350184,5.867698139262892,4.605873497695082
RRS42,165.0,e,11.386904761904763,6.999431022408964,1.5201768207282913,0.43645525597397256,5.266158219831784,4.682286350301153
RRS44,194.0,e,12.73076923076923,8.532051282051281,1.6153846153846154,1.812688821752266,2.719033232628399,4.897129068319772
RRS44,194.0,m2,11.365384615384615,7.557692307692307,1.516025641025641,1.3230110775427997,2.6095166163141994,4.7723545418843365
RRS44,194.0,m3,11.188034188034187,7.802350427350427,1.455128205128205,0.8820073850285332,2.765318769850492,4.752676332719531
RRS44,194.0,m1,11.024358974358975,7.560096153846153,1.4580128205128204,0.6615055387713998,3.4980397102992615,4.872421934366152
RRS44,194.0,e,12.73076923076923,8.532051282051281,1.6153846153846154,1.812688821752266,2.719033232628399,4.897129068319772
RRS44,194.0,m2,11.365384615384615,7.557692307692307,1.516025641025641,1.3230110775427997,2.6095166163141994,4.7723545418843365
RRS44,194.0,m3,11.188034188034187,7.802350427350427,1.455128205128205,0.8820073850285332,2.765318769850492,4.752676332719531
RRS44,194.0,m1,11.024358974358975,7.560096153846153,1.4580128205128204,0.6615055387713998,3.4980397102992615,4.872421934366152
RRS45,184.0,m1,12.0,7.820512820512821,1.3846153846153846,0.0,7.6923076923076925,4.359266581456693
RRS45,184.0,m3,11.636363636363637,7.046620046620047,1.465034965034965,0.4032258064516129,8.281637717121589,4.116385227481252
RRS45,184.0,m2,10.757575757575758,7.162032412032413,1.3814518814518815,0.5333674688513398,7.10839339871598,4.298110762914324
RRS45,184.0,e,12.65909090909091,8.355425824175825,1.4565434565434565,0.6475503541137524,6.568918811413222,4.61318822302807
RRS45,184.0,m1,12.0,7.820512820512821,1.3846153846153846,0.0,7.6923076923076925,4.359266581456693
RRS45,184.0,m3,11.636363636363637,7.046620046620047,1.465034965034965,0.4032258064516129,8.281637717121589,4.116385227481252
RRS45,184.0,m2,10.757575757575758,7.162032412032413,1.3814518814518815,0.5333674688513398,7.10839339871598,4.298110762914324
RRS45,184.0,e,12.65909090909091,8.355425824175825,1.4565434565434565,0.6475503541137524,6.568918811413222,4.61318822302807
RRS47,216.0,m3,8.666666666666666,7.666666666666667,1.1111111111111112,0.0,3.8461538461538463,4.48358830654244
RRS47,216.0,m2,7.883333333333333,6.608333333333333,1.1055555555555556,0.0,4.035752979414951,4.297788481098108
RRS47,216.0,m1,8.522222222222222,6.588888888888889,1.1703703703703705,0.0,5.071454367229014,4.341382796922549
RRS47,216.0,e,9.900925925925925,7.406944444444444,1.238888888888889,0.1978891820580475,4.727073625025983,4.581776797625081
RRS47,216.0,m3,8.666666666666666,7.666666666666667,1.1111111111111112,0.0,3.8461538461538463,4.48358830654244
RRS47,216.0,m2,7.883333333333333,6.608333333333333,1.1055555555555556,0.0,4.035752979414951,4.297788481098108
RRS47,216.0,m1,8.522222222222222,6.588888888888889,1.1703703703703705,0.0,5.071454367229014,4.341382796922549
RRS47,216.0,e,9.900925925925925,7.406944444444444,1.238888888888889,0.1978891820580475,4.727073625025983,4.581776797625081
RRS48,203.0,e,18.80952380952381,10.268253968253967,1.9523809523809523,0.7594936708860759,6.329113924050633,4.767506048664294
RRS48,203.0,m2,13.52014652014652,7.941819291819291,1.63003663003663,0.37974683544303794,5.501005560156157,4.810483065269702
RRS48,203.0,m3,12.057875457875458,7.220472120472119,1.531135531135531,0.2531645569620253,4.883882052269555,4.757568749727255
RRS48,203.0,m1,11.079120879120879,6.656425518925518,1.5233516483516483,0.18987341772151897,5.636595749728482,4.743699029190668
RRS48,203.0,e,18.80952380952381,10.268253968253967,1.9523809523809523,0.7594936708860759,6.329113924050633,4.767506048664294
RRS48,203.0,m2,13.52014652014652,7.941819291819291,1.63003663003663,0.37974683544303794,5.501005560156157,4.810483065269702
RRS48,203.0,m3,12.057875457875458,7.220472120472119,1.531135531135531,0.2531645569620253,4.883882052269555,4.757568749727255
RRS48,203.0,m1,11.079120879120879,6.656425518925518,1.5233516483516483,0.18987341772151897,5.636595749728482,4.743699029190668
RRS55,179.0,e,20.941176470588236,9.931372549019608,2.0588235294117645,0.8426966292134831,7.02247191011236,5.62148766746896
RRS55,179.0,m3,15.470588235294118,7.878186274509805,1.7794117647058822,0.42134831460674155,5.01123595505618,5.320972906946723
RRS55,179.0,m2,13.855392156862745,7.13406862745098,1.6446078431372548,0.28089887640449435,5.693765146508041,4.953417750851329
RRS55,179.0,m1,13.485294117647058,7.366176470588235,1.6084558823529411,0.4631994098286233,5.785475375032546,4.816600347642483
RRS55,179.0,e,20.941176470588236,9.931372549019608,2.0588235294117645,0.8426966292134831,7.02247191011236,5.62148766746896
RRS55,179.0,m3,15.470588235294118,7.878186274509805,1.7794117647058822,0.42134831460674155,5.01123595505618,5.320972906946723
RRS55,179.0,m2,13.855392156862745,7.13406862745098,1.6446078431372548,0.28089887640449435,5.693765146508041,4.953417750851329
RRS55,179.0,m1,13.485294117647058,7.366176470588235,1.6084558823529411,0.4631994098286233,5.785475375032546,4.816600347642483
RRS56,252.0,e,18.523809523809526,9.746031746031745,1.8571428571428572,0.7712082262210797,6.169665809768637,6.094795284747635
RRS56,252.0,m2,15.293154761904763,8.544890873015873,1.6785714285714286,0.6446714706234933,5.157371764987946,5.745026614738041
RRS56,252.0,m3,13.695436507936508,7.510085978835979,1.6428571428571428,0.42978098041566215,5.479064169855909,5.5407724841501205
RRS56,252.0,m1,13.360863095238095,7.412326388888888,1.6428571428571428,0.32233573531174664,5.987910844154937,5.392067023424672
RRS56,252.0,e,18.523809523809526,9.746031746031745,1.8571428571428572,0.7712082262210797,6.169665809768637,6.094795284747635
RRS56,252.0,m2,15.293154761904763,8.544890873015873,1.6785714285714286,0.6446714706234933,5.157371764987946,5.745026614738041
RRS56,252.0,m3,13.695436507936508,7.510085978835979,1.6428571428571428,0.42978098041566215,5.479064169855909,5.5407724841501205
RRS56,252.0,m1,13.360863095238095,7.412326388888888,1.6428571428571428,0.32233573531174664,5.987910844154937,5.392067023424672
RRS58,151.0,e,15.75,9.822916666666666,1.625,1.1904761904761905,6.746031746031746,5.167050676973538
RRS58,151.0,m1,11.553571428571429,7.399553571428571,1.4196428571428572,0.5952380952380952,6.771074125443057,4.952417587078269
RRS58,151.0,m2,11.266483516483516,7.830471611721611,1.331043956043956,0.636633550302615,6.192706491302566,4.840996094072619
RRS58,151.0,m3,10.526785714285714,7.478622939560439,1.3059752747252746,0.47747516272696133,6.033418757365813,4.787450560202076
RRS58,151.0,e,15.75,9.822916666666666,1.625,1.1904761904761905,6.746031746031746,5.167050676973538
RRS58,151.0,m1,11.553571428571429,7.399553571428571,1.4196428571428572,0.5952380952380952,6.771074125443057,4.952417587078269
RRS58,151.0,m2,11.266483516483516,7.830471611721611,1.331043956043956,0.636633550302615,6.192706491302566,4.840996094072619
RRS58,151.0,m3,10.526785714285714,7.478622939560439,1.3059752747252746,0.47747516272696133,6.033418757365813,4.787450560202076
RRS59,151.0,m3,9.272727272727273,6.545454545454546,1.2727272727272727,0.0,4.901960784313726,4.20084025208403
RRS59,151.0,m2,8.46969696969697,5.779671717171717,1.303030303030303,0.0,5.168371696504689,4.275188979326748
RRS59,151.0,m1,8.146464646464647,5.464225589225589,1.3409090909090908,0.0,6.038173723595719,4.266302371967699
RRS59,151.0,e,9.626515151515152,6.90094696969697,1.3223484848484848,0.35545023696682465,5.2395307666304385,4.24633040352493
RRS59,151.0,m3,9.272727272727273,6.545454545454546,1.2727272727272727,0.0,4.901960784313726,4.20084025208403
RRS59,151.0,m2,8.46969696969697,5.779671717171717,1.303030303030303,0.0,5.168371696504689,4.275188979326748
RRS59,151.0,m1,8.146464646464647,5.464225589225589,1.3409090909090908,0.0,6.038173723595719,4.266302371967699
RRS59,151.0,e,9.626515151515152,6.90094696969697,1.3223484848484848,0.35545023696682465,5.2395307666304385,4.24633040352493
RRS60,261.0,e,20.52,10.048666666666666,2.04,0.7797270955165692,5.653021442495127,6.774637370440921
RRS60,261.0,m3,17.44421052631579,8.954157894736841,1.8357894736842106,0.9393140972088341,6.489514384251226,6.254653985043577
RRS60,261.0,m2,16.706396761133604,8.45234457939721,1.8136032388663967,0.6262093981392227,6.851595448086677,5.878333609303045
RRS60,261.0,m1,16.390908681961314,8.6506010271405,1.7213135402609088,0.6495131637123307,6.75740162203623,5.734045409602238
RRS60,261.0,e,20.52,10.048666666666666,2.04,0.7797270955165692,5.653021442495127,6.774637370440921
RRS60,261.0,m3,17.44421052631579,8.954157894736841,1.8357894736842106,0.9393140972088341,6.489514384251226,6.254653985043577
RRS60,261.0,m2,16.706396761133604,8.45234457939721,1.8136032388663967,0.6262093981392227,6.851595448086677,5.878333609303045
RRS60,261.0,m1,16.390908681961314,8.6506010271405,1.7213135402609088,0.6495131637123307,6.75740162203623,5.734045409602238
SES01,137.0,e,11.181818181818182,7.669191919191919,1.4545454545454546,1.084010840108401,2.9810298102981028,4.454071551685478
SES01,137.0,m1,9.414438502673796,6.947341057635175,1.3155080213903743,0.9266208046695852,2.644361058995205,4.459660998448491
SES01,137.0,m3,8.698514557338086,6.753782927312339,1.2325609031491385,0.9235576006665736,2.680338565324021,4.417982983453333
SES01,137.0,m2,8.757219251336899,6.807003862150921,1.2244206773618538,0.8792353646790346,2.7565225807094333,4.3671986951631325
SES01,137.0,e,11.181818181818182,7.669191919191919,1.4545454545454546,1.084010840108401,2.9810298102981028,4.454071551685478
SES01,137.0,m1,9.414438502673796,6.947341057635175,1.3155080213903743,0.9266208046695852,2.644361058995205,4.459660998448491
SES01,137.0,m3,8.698514557338086,6.753782927312339,1.2325609031491385,0.9235576006665736,2.680338565324021,4.417982983453333
SES01,137.0,m2,8.757219251336899,6.807003862150921,1.2244206773618538,0.8792353646790346,2.7565225807094333,4.3671986951631325
SES02,157.0,m1,9.222222222222221,5.833333333333333,1.4444444444444444,0.0,5.421686746987952,4.88450956954122
SES02,157.0,e,13.73611111111111,6.96875,1.7430555555555554,0.684931506849315,5.450569400891236,5.195884601748515
SES02,157.0,m2,12.324074074074074,6.764880952380952,1.5906084656084656,0.45662100456621,6.139978598087891,5.098961306458919
SES02,157.0,m3,11.454594017094017,6.624942765567765,1.5198794261294262,0.7772483621203097,6.126723079000701,4.912198760947238
SES02,157.0,m1,9.222222222222221,5.833333333333333,1.4444444444444444,0.0,5.421686746987952,4.88450956954122
SES02,157.0,e,13.73611111111111,6.96875,1.7430555555555554,0.684931506849315,5.450569400891236,5.195884601748515
SES02,157.0,m2,12.324074074074074,6.764880952380952,1.5906084656084656,0.45662100456621,6.139978598087891,5.098961306458919
SES02,157.0,m3,11.454594017094017,6.624942765567765,1.5198794261294262,0.7772483621203097,6.126723079000701,4.912198760947238
SES03,110.0,e,13.0,8.785714285714286,1.5,0.5494505494505495,4.1208791208791204,3.780371514971616
SES03,110.0,m3,10.107142857142858,6.839285714285715,1.3928571428571428,0.27472527472527475,4.04063758024154,4.071338146149713
SES03,110.0,m2,9.452380952380953,6.615079365079366,1.3333333333333333,0.18315018315018317,4.15574669092126,4.127059944969188
SES03,110.0,m1,9.059873949579831,6.476015406162466,1.2941176470588236,0.13736263736263737,4.422780167444676,4.240633499567252
SES03,110.0,e,13.0,8.785714285714286,1.5,0.5494505494505495,4.1208791208791204,3.780371514971616
SES03,110.0,m3,10.107142857142858,6.839285714285715,1.3928571428571428,0.27472527472527475,4.04063758024154,4.071338146149713
SES03,110.0,m2,9.452380952380953,6.615079365079366,1.3333333333333333,0.18315018315018317,4.15574669092126,4.127059944969188
SES03,110.0,m1,9.059873949579831,6.476015406162466,1.2941176470588236,0.13736263736263737,4.422780167444676,4.240633499567252
SES04,206.0,m3,9.0,5.866666666666667,1.5,0.0,6.666666666666667,4.844813951249544
SES04,206.0,m2,8.25,5.832142857142857,1.3928571428571428,0.0,5.238095238095238,4.837636433323012
SES04,206.0,m1,8.519607843137255,6.2704481792717095,1.3207282913165266,0.21645021645021645,5.223665223665224,4.801545596573666
SES04,206.0,e,9.686002178649238,7.100212677663658,1.3794351073762838,0.30278710053990954,5.041344423366896,5.100222575421973
SES04,206.0,m3,9.0,5.866666666666667,1.5,0.0,6.666666666666667,4.844813951249544
SES04,206.0,m2,8.25,5.832142857142857,1.3928571428571428,0.0,5.238095238095238,4.837636433323012
SES04,206.0,m1,8.519607843137255,6.2704481792717095,1.3207282913165266,0.21645021645021645,5.223665223665224,4.801545596573666
SES04,206.0,e,9.686002178649238,7.100212677663658,1.3794351073762838,0.30278710053990954,5.041344423366896,5.100222575421973
SES06,182.0,m1,8.615384615384615,6.269230769230769,1.3076923076923077,0.0,6.25,4.476625802033109
SES06,182.0,m3,8.607692307692307,5.945726495726496,1.3205128205128205,0.0,7.000968992248062,4.541832284565908
SES06,182.0,m2,9.405128205128205,6.186039886039886,1.3525641025641026,0.0,7.192565186751233,4.5255013299591536
SES06,182.0,e,11.066346153846155,6.591613247863248,1.5269230769230768,0.0778816199376947,7.497227628381182,4.726132249033377
SES06,182.0,m1,8.615384615384615,6.269230769230769,1.3076923076923077,0.0,6.25,4.476625802033109
SES06,182.0,m3,8.607692307692307,5.945726495726496,1.3205128205128205,0.0,7.000968992248062,4.541832284565908
SES06,182.0,m2,9.405128205128205,6.186039886039886,1.3525641025641026,0.0,7.192565186751233,4.5255013299591536
SES06,182.0,e,11.066346153846155,6.591613247863248,1.5269230769230768,0.0778816199376947,7.497227628381182,4.726132249033377
SES07,74.0,e,10.451612903225806,8.010752688172044,1.3225806451612903,1.2345679012345678,2.7777777777777777,5.2640171488331875
SES07,74.0,m2,11.100806451612904,8.505376344086022,1.286290322580645,0.6172839506172839,4.048463356973995,4.892915942633959
SES07,74.0,m3,10.885386119257086,7.897523623330075,1.3423753665689149,0.4115226337448559,3.8583958611710694,4.866436447019055
SES07,74.0,m1,10.056896732299958,7.557071288926128,1.2924958106409719,0.30864197530864196,3.365495009085849,4.800222058334562
SES07,74.0,e,10.451612903225806,8.010752688172044,1.3225806451612903,1.2345679012345678,2.7777777777777777,5.2640171488331875
SES07,74.0,m2,11.100806451612904,8.505376344086022,1.286290322580645,0.6172839506172839,4.048463356973995,4.892915942633959
SES07,74.0,m3,10.885386119257086,7.897523623330075,1.3423753665689149,0.4115226337448559,3.8583958611710694,4.866436447019055
SES07,74.0,m1,10.056896732299958,7.557071288926128,1.2924958106409719,0.30864197530864196,3.365495009085849,4.800222058334562
SES08,101.0,m3,8.692307692307692,6.576923076923077,1.2307692307692308,0.8849557522123894,1.7699115044247788,4.390254694569079
SES08,101.0,m2,8.846153846153847,6.913461538461538,1.2403846153846154,0.4424778761061947,2.6210668633235006,4.463761603591379
SES08,101.0,m1,9.591880341880342,7.243233618233618,1.2991452991452992,0.2949852507374631,4.253643573042734,4.386061549876342
SES08,101.0,e,10.000361869313483,7.581618762062311,1.3130686517783292,0.4367561794324077,4.339657967138373,4.45512190440982
SES08,101.0,m3,8.692307692307692,6.576923076923077,1.2307692307692308,0.8849557522123894,1.7699115044247788,4.390254694569079
SES08,101.0,m2,8.846153846153847,6.913461538461538,1.2403846153846154,0.4424778761061947,2.6210668633235006,4.463761603591379
SES08,101.0,m1,9.591880341880342,7.243233618233618,1.2991452991452992,0.2949852507374631,4.253643573042734,4.386061549876342
SES08,101.0,e,10.000361869313483,7.581618762062311,1.3130686517783292,0.4367561794324077,4.339657967138373,4.45512190440982
SES09,59.0,m1,7.9411764705882355,6.294117647058823,1.1764705882352942,0.0,8.148148148148149,4.442638521986347
SES09,59.0,m2,9.170588235294119,6.947058823529412,1.238235294117647,0.0,6.958689458689459,4.405451283630013
SES09,59.0,m3,8.49467787114846,6.31391223155929,1.25406162464986,0.3333333333333333,6.639126305792972,4.421891762911759
SES09,59.0,e,8.542061034940293,6.761749963143151,1.2037041132242372,0.7803030303030304,5.433890183890184,4.3673923968018755
SES09,59.0,m1,7.9411764705882355,6.294117647058823,1.1764705882352942,0.0,8.148148148148149,4.442638521986347
SES09,59.0,m2,9.170588235294119,6.947058823529412,1.238235294117647,0.0,6.958689458689459,4.405451283630013
SES09,59.0,m3,8.49467787114846,6.31391223155929,1.25406162464986,0.3333333333333333,6.639126305792972,4.421891762911759
SES09,59.0,e,8.542061034940293,6.761749963143151,1.2037041132242372,0.7803030303030304,5.433890183890184,4.3673923968018755
SES11,148.0,e,12.2,8.197916666666666,1.575,1.0245901639344261,4.30327868852459,6.401843996644799
SES11,148.0,m3,10.822222222222223,7.612847222222221,1.4541666666666666,0.8064127290260366,3.916345226615236,5.451575498190957
SES11,148.0,m2,9.492592592592592,6.786342592592592,1.3694444444444445,0.7002101120336179,4.236913077906093,5.37937261954158
SES11,148.0,m1,8.939756944444444,6.640538194444444,1.3239583333333333,0.6324537213642693,4.036053907142016,5.4705767339536315
SES11,148.0,e,12.2,8.197916666666666,1.575,1.0245901639344261,4.30327868852459,6.401843996644799
SES11,148.0,m3,10.822222222222223,7.612847222222221,1.4541666666666666,0.8064127290260366,3.916345226615236,5.451575498190957
SES11,148.0,m2,9.492592592592592,6.786342592592592,1.3694444444444445,0.7002101120336179,4.236913077906093,5.37937261954158
SES11,148.0,m1,8.939756944444444,6.640538194444444,1.3239583333333333,0.6324537213642693,4.036053907142016,5.4705767339536315
SES12,104.0,m2,1.0,1.0,1.0,0.0,0.0,0.7071067811865475
SES12,104.0,m3,6.571428571428571,4.624999999999999,1.25,0.0,1.4705882352941175,2.5770905832345
SES12,104.0,m1,7.690476190476191,5.595238095238095,1.2380952380952381,0.0,2.898857384680491,3.157484734192761
SES12,104.0,e,9.351190476190476,6.217261904761904,1.4285714285714286,1.1627906976744187,3.336933736184787,3.2577339295729377
SES12,104.0,m2,1.0,1.0,1.0,0.0,0.0,0.7071067811865475
SES12,104.0,m3,6.571428571428571,4.624999999999999,1.25,0.0,1.4705882352941175,2.5770905832345
SES12,104.0,m1,7.690476190476191,5.595238095238095,1.2380952380952381,0.0,2.898857384680491,3.157484734192761
SES12,104.0,e,9.351190476190476,6.217261904761904,1.4285714285714286,1.1627906976744187,3.336933736184787,3.2577339295729377
SES14,154.0,m1,9.8,8.75,1.1,1.0204081632653061,4.081632653061225,4.285714285714286
SES14,154.0,m3,10.015384615384615,8.086538461538462,1.2423076923076923,0.8861439312567132,3.920515574650913,4.687385401719752
SES14,154.0,m2,10.31978021978022,7.6370573870573875,1.3282051282051281,0.8086275445850855,4.574461363492765,4.649355469079913
SES14,154.0,e,10.920869647593786,7.54359763799419,1.4271883289124667,0.9452240459726895,5.1246129602889505,4.683358134287438
SES14,154.0,m1,9.8,8.75,1.1,1.0204081632653061,4.081632653061225,4.285714285714286
SES14,154.0,m3,10.015384615384615,8.086538461538462,1.2423076923076923,0.8861439312567132,3.920515574650913,4.687385401719752
SES14,154.0,m2,10.31978021978022,7.6370573870573875,1.3282051282051281,0.8086275445850855,4.574461363492765,4.649355469079913
SES14,154.0,e,10.920869647593786,7.54359763799419,1.4271883289124667,0.9452240459726895,5.1246129602889505,4.683358134287438
SES15,123.0,m2,9.142857142857142,6.345238095238095,1.3571428571428572,0.78125,4.6875,4.4375
SES15,123.0,e,10.997354497354497,6.89484126984127,1.5674603174603174,0.390625,5.946055475504323,4.743055479853735
SES15,123.0,m3,10.15379188712522,7.152116402116402,1.4005291005291005,0.2604166666666667,4.226504175270598,4.814337273432974
SES15,123.0,m1,9.508201058201058,7.256944444444445,1.3003968253968254,0.4311615566037736,3.8774253012642697,4.795487819132173
SES15,123.0,m2,9.142857142857142,6.345238095238095,1.3571428571428572,0.78125,4.6875,4.4375
SES15,123.0,e,10.997354497354497,6.89484126984127,1.5674603174603174,0.390625,5.946055475504323,4.743055479853735
SES15,123.0,m3,10.15379188712522,7.152116402116402,1.4005291005291005,0.2604166666666667,4.226504175270598,4.814337273432974
SES15,123.0,m1,9.508201058201058,7.256944444444445,1.3003968253968254,0.4311615566037736,3.8774253012642697,4.795487819132173
SES16,186.0,m3,9.857142857142858,5.333333333333333,1.5714285714285714,0.0,6.521739130434782,4.815434123430768
SES16,186.0,m2,11.272321428571429,6.114583333333334,1.5669642857142856,0.0,6.955450846005569,5.038062896738349
SES16,186.0,m1,10.910714285714286,6.2034722222222225,1.5029761904761905,0.0,6.886455983226616,5.0202549246907
SES16,186.0,e,12.302083333333332,7.5573660714285715,1.5081845238095237,0.0,6.248657016321697,4.943634371486068
SES16,186.0,m3,9.857142857142858,5.333333333333333,1.5714285714285714,0.0,6.521739130434782,4.815434123430768
SES16,186.0,m2,11.272321428571429,6.114583333333334,1.5669642857142856,0.0,6.955450846005569,5.038062896738349
SES16,186.0,m1,10.910714285714286,6.2034722222222225,1.5029761904761905,0.0,6.886455983226616,5.0202549246907
SES16,186.0,e,12.302083333333332,7.5573660714285715,1.5081845238095237,0.0,6.248657016321697,4.943634371486068
SES17,127.0,m1,6.9411764705882355,6.0588235294117645,1.0588235294117647,0.0,1.694915254237288,4.100950695895952
SES17,127.0,m2,7.0588235294117645,6.029411764705882,1.0882352941176472,0.0,1.667129758266185,4.2271023068072076
SES17,127.0,m3,7.0206971677559915,5.58442265795207,1.1514161220043573,0.0,1.9114198388441233,4.314879630351172
SES17,127.0,e,9.348856209150327,6.207364612511672,1.339752567693744,0.2915451895043732,2.308200447646212,4.381565045245197
SES17,127.0,m1,6.9411764705882355,6.0588235294117645,1.0588235294117647,0.0,1.694915254237288,4.100950695895952
SES17,127.0,m2,7.0588235294117645,6.029411764705882,1.0882352941176472,0.0,1.667129758266185,4.2271023068072076
SES17,127.0,m3,7.0206971677559915,5.58442265795207,1.1514161220043573,0.0,1.9114198388441233,4.314879630351172
SES17,127.0,e,9.348856209150327,6.207364612511672,1.339752567693744,0.2915451895043732,2.308200447646212,4.381565045245197
SES18,125.0,e,17.941176470588236,9.833333333333332,1.8235294117647058,0.9836065573770493,6.557377049180328,5.061102063618225
SES18,125.0,m1,13.154798761609907,7.837719298245613,1.543343653250774,0.49180327868852464,7.366738839055572,4.857755471291096
SES18,125.0,m3,11.714310285517715,7.044590643274853,1.5011179910560715,0.3278688524590164,7.112417087672268,4.749469850962977
SES18,125.0,m2,11.20880963721521,6.754596828609986,1.4719923394458998,0.24590163934426232,6.921614403055789,4.758989886084786
SES18,125.0,e,17.941176470588236,9.833333333333332,1.8235294117647058,0.9836065573770493,6.557377049180328,5.061102063618225
SES18,125.0,m1,13.154798761609907,7.837719298245613,1.543343653250774,0.49180327868852464,7.366738839055572,4.857755471291096
SES18,125.0,m3,11.714310285517715,7.044590643274853,1.5011179910560715,0.3278688524590164,7.112417087672268,4.749469850962977
SES18,125.0,m2,11.20880963721521,6.754596828609986,1.4719923394458998,0.24590163934426232,6.921614403055789,4.758989886084786
SES19,122.0,e,11.514285714285714,8.8,1.3714285714285714,0.0,4.466501240694789,4.860842680366794
SES19,122.0,m2,10.298809523809524,7.9625,1.3107142857142857,0.0,4.526828601998771,4.5977348169149055
SES19,122.0,m3,9.476984126984128,7.368518518518519,1.2904761904761906,0.0,4.0817155218998895,4.475184795756251
SES19,122.0,m1,9.357738095238096,7.356746031746032,1.2714285714285714,0.0,3.8549374350757106,4.3800423778838455
SES19,122.0,e,11.514285714285714,8.8,1.3714285714285714,0.0,4.466501240694789,4.860842680366794
SES19,122.0,m2,10.298809523809524,7.9625,1.3107142857142857,0.0,4.526828601998771,4.5977348169149055
SES19,122.0,m3,9.476984126984128,7.368518518518519,1.2904761904761906,0.0,4.0817155218998895,4.475184795756251
SES19,122.0,m1,9.357738095238096,7.356746031746032,1.2714285714285714,0.0,3.8549374350757106,4.3800423778838455
SES20,150.0,m2,9.461538461538462,6.115384615384615,1.3846153846153846,0.0,4.0650406504065035,4.590552334056036
SES20,150.0,m3,8.659340659340659,6.593406593406593,1.228021978021978,0.0,2.941611234294161,4.6886856787725275
SES20,150.0,m1,9.072893772893773,6.345604395604395,1.2853479853479852,0.0,4.654676849798801,4.547128561552421
SES20,150.0,e,10.083241758241758,6.684203296703297,1.3854395604395604,0.16339869281045752,4.4713997942118455,4.829557899430883
SES20,150.0,m2,9.461538461538462,6.115384615384615,1.3846153846153846,0.0,4.0650406504065035,4.590552334056036
SES20,150.0,m3,8.659340659340659,6.593406593406593,1.228021978021978,0.0,2.941611234294161,4.6886856787725275
SES20,150.0,m1,9.072893772893773,6.345604395604395,1.2853479853479852,0.0,4.654676849798801,4.547128561552421
SES20,150.0,e,10.083241758241758,6.684203296703297,1.3854395604395604,0.16339869281045752,4.4713997942118455,4.829557899430883
SES21,138.0,e,19.88888888888889,9.203703703703702,2.111111111111111,0.5586592178770949,4.189944134078212,4.372495292598825
SES21,138.0,m1,14.0982905982906,7.351851851851851,1.7094017094017095,0.27932960893854747,4.409786881853921,4.227489098618728
SES21,138.0,m3,14.065527065527066,7.307800224466891,1.685055685055685,0.4026699557425814,4.02210900348703,4.470754424410568
SES21,138.0,m2,13.2991452991453,7.490465552965553,1.5907148407148408,0.3020024668069361,4.41518315121667,4.461776560787456
SES21,138.0,e,19.88888888888889,9.203703703703702,2.111111111111111,0.5586592178770949,4.189944134078212,4.372495292598825
SES21,138.0,m1,14.0982905982906,7.351851851851851,1.7094017094017095,0.27932960893854747,4.409786881853921,4.227489098618728
SES21,138.0,m3,14.065527065527066,7.307800224466891,1.685055685055685,0.4026699557425814,4.02210900348703,4.470754424410568
SES21,138.0,m2,13.2991452991453,7.490465552965553,1.5907148407148408,0.3020024668069361,4.41518315121667,4.461776560787456
SES22,114.0,m1,9.764705882352942,7.0,1.2941176470588236,0.0,4.819277108433735,4.445452529582459
SES22,114.0,m2,10.632352941176471,7.302083333333334,1.3970588235294117,0.2717391304347826,5.670508119434259,4.646706328204724
SES22,114.0,m3,10.368937048503613,7.131213450292398,1.387512899896801,0.35941253971944503,4.849857462867046,4.75248482678721
SES22,114.0,e,12.094884604559528,7.62492523923445,1.5179074021953278,0.5985067732106364,4.821603623466074,4.870220870288429
SES22,114.0,m1,9.764705882352942,7.0,1.2941176470588236,0.0,4.819277108433735,4.445452529582459
SES22,114.0,m2,10.632352941176471,7.302083333333334,1.3970588235294117,0.2717391304347826,5.670508119434259,4.646706328204724
SES22,114.0,m3,10.368937048503613,7.131213450292398,1.387512899896801,0.35941253971944503,4.849857462867046,4.75248482678721
SES22,114.0,e,12.094884604559528,7.62492523923445,1.5179074021953278,0.5985067732106364,4.821603623466074,4.870220870288429
SES23,178.0,e,16.423076923076923,10.1025641025641,1.6923076923076923,0.702576112412178,5.620608899297424,6.262131084086768
SES23,178.0,m3,15.47820512820513,10.034615384615384,1.546153846153846,0.5806458543712266,4.874524633134951,5.789033483532079
